StartTime;LastResetTime;CurrentTime;ElapsedTime(P);ElapsedTime(C);TargetRate;CallRate(P);CallRate(C);IncomingCall(P);IncomingCall(C);OutgoingCall(P);OutgoingCall(C);TotalCallCreated;CurrentCall;SuccessfulCall(P);SuccessfulCall(C);FailedCall(P);FailedCall(C);FailedCannotSendMessage(P);FailedCannotSendMessage(C);FailedMaxUDPRetrans(P);FailedMaxUDPRetrans(C);FailedTcpConnect(P);FailedTcpConnect(C);FailedTcpClosed(P);FailedTcpClosed(C);FailedUnexpectedMessage(P);FailedUnexpectedMessage(C);FailedCallRejected(P);FailedCallRejected(C);FailedCmdNotSent(P);FailedCmdNotSent(C);FailedRegexpDoesntMatch(P);FailedRegexpDoesntMatch(C);FailedRegexpShouldntMatch(P);FailedRegexpShouldntMatch(C);FailedRegexpHdrNotFound(P);FailedRegexpHdrNotFound(C);FailedOutboundCongestion(P);FailedOutboundCongestion(C);FailedTimeoutOnRecv(P);FailedTimeoutOnRecv(C);FailedTimeoutOnSend(P);FailedTimeoutOnSend(C);OutOfCallMsgs(P);OutOfCallMsgs(C);DeadCallMsgs(P);DeadCallMsgs(C);Retransmissions(P);Retransmissions(C);AutoAnswered(P);AutoAnswered(C);Warnings(P);Warnings(C);FatalErrors(P);FatalErrors(C);WatchdogMajor(P);WatchdogMajor(C);WatchdogMinor(P);WatchdogMinor(C);CallLength(P);CallLength(C);CallLengthStDev(P);CallLengthStDev(C);
2016-10-05	12:14:24.189964	1475658864.189964;2016-10-05	12:14:24.189964	1475658864.189964;2016-10-05	12:14:24.190411	1475658864.190411;00:00:00;00:00:00;10;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0;0;0;0;0;0;00:00:00:000000;00:00:00:000000;00:00:00:000000;00:00:00:000000;
2016-10-05	12:14:24.189964	1475658864.189964;2016-10-05	12:14:24.190499	1475658864.190499;2016-10-05	12:14:25.191371	1475658865.191371;00:00:01;00:00:01;10;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;00:00:00:000000;00:00:00:000000;00:00:00:000000;00:00:00:000000;
2016-10-05	12:14:24.189964	1475658864.189964;2016-10-05	12:14:25.191418	1475658865.191418;2016-10-05	12:14:26.192513	1475658866.192513;00:00:01;00:00:02;10;48.951;24.4755;49;49;0;0;49;49;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;00:00:00:000000;00:00:00:000000;00:00:00:000000;00:00:00:000000;
2016-10-05	12:14:24.189964	1475658864.189964;2016-10-05	12:14:26.192561	1475658866.192561;2016-10-05	12:14:27.194360	1475658867.194360;00:00:01;00:00:03;10;49.9501;32.9561;50;99;0;0;99;99;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;00:00:00:000000;00:00:00:000000;00:00:00:000000;00:00:00:000000;
2016-10-05	12:14:24.189964	1475658864.189964;2016-10-05	12:14:27.194420	1475658867.194420;2016-10-05	12:14:28.195799	1475658868.195799;00:00:01;00:00:04;10;49.9501;37.2035;50;149;0;0;149;149;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;00:00:00:000000;00:00:00:000000;00:00:00:000000;00:00:00:000000;
2016-10-05	12:14:24.189964	1475658864.189964;2016-10-05	12:14:28.195841	1475658868.195841;2016-10-05	12:14:29.197718	1475658869.197718;00:00:01;00:00:05;10;49.9501;39.7444;50;199;0;0;199;199;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;00:00:00:000000;00:00:00:000000;00:00:00:000000;00:00:00:000000;
2016-10-05	12:14:24.189964	1475658864.189964;2016-10-05	12:14:29.197793	1475658869.197793;2016-10-05	12:14:30.198356	1475658870.198356;00:00:01;00:00:06;10;51;41.6112;51;250;0;0;250;250;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;00:00:00:000000;00:00:00:000000;00:00:00:000000;00:00:00:000000;
2016-10-05	12:14:24.189964	1475658864.189964;2016-10-05	12:14:30.198405	1475658870.198405;2016-10-05	12:14:31.199385	1475658871.199385;00:00:01;00:00:07;10;50;42.8021;50;300;0;0;300;300;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;00:00:00:000000;00:00:00:000000;00:00:00:000000;00:00:00:000000;
2016-10-05	12:14:24.189964	1475658864.189964;2016-10-05	12:14:31.199436	1475658871.199436;2016-10-05	12:14:32.201898	1475658872.201898;00:00:01;00:00:08;10;49.9002;43.6899;50;350;0;0;350;350;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;00:00:00:000000;00:00:00:000000;00:00:00:000000;00:00:00:000000;
2016-10-05	12:14:24.189964	1475658864.189964;2016-10-05	12:14:32.201971	1475658872.201971;2016-10-05	12:14:33.202544	1475658873.202544;00:00:01;00:00:09;10;50;44.3853;50;400;0;0;400;400;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;00:00:00:000000;00:00:00:000000;00:00:00:000000;00:00:00:000000;
2016-10-05	12:14:24.189964	1475658864.189964;2016-10-05	12:14:33.202593	1475658873.202593;2016-10-05	12:14:34.204697	1475658874.204697;00:00:01;00:00:10;10;49.9002;44.9371;50;450;0;0;450;450;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;00:00:00:000000;00:00:00:000000;00:00:00:000000;00:00:00:000000;
2016-10-05	12:14:24.189964	1475658864.189964;2016-10-05	12:14:34.204749	1475658874.204749;2016-10-05	12:14:35.207120	1475658875.207120;00:00:01;00:00:11;10;49.9002;45.3844;50;500;0;0;500;500;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;00:00:00:000000;00:00:00:000000;00:00:00:000000;00:00:00:000000;
2016-10-05	12:14:24.189964	1475658864.189964;2016-10-05	12:14:35.207193	1475658875.207193;2016-10-05	12:14:36.207547	1475658876.207547;00:00:01;00:00:12;10;50;45.7685;50;550;0;0;550;550;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;00:00:00:000000;00:00:00:000000;00:00:00:000000;00:00:00:000000;
2016-10-05	12:14:24.189964	1475658864.189964;2016-10-05	12:14:36.207602	1475658876.207602;2016-10-05	12:14:37.209800	1475658877.209800;00:00:01;00:00:13;10;49.9002;46.0865;50;600;0;0;600;600;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;00:00:00:000000;00:00:00:000000;00:00:00:000000;00:00:00:000000;
2016-10-05	12:14:24.189964	1475658864.189964;2016-10-05	12:14:37.209852	1475658877.209852;2016-10-05	12:14:38.212200	1475658878.212200;00:00:01;00:00:14;10;49.9002;46.3557;50;650;0;0;650;650;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;00:00:00:000000;00:00:00:000000;00:00:00:000000;00:00:00:000000;
2016-10-05	12:14:24.189964	1475658864.189964;2016-10-05	12:14:38.212251	1475658878.212251;2016-10-05	12:14:38.984968	1475658878.984968;00:00:00;00:00:14;10;50.5181;46.5698;39;689;0;0;689;689;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;00:00:00:000000;00:00:00:000000;00:00:00:000000;00:00:00:000000;
