StartTime;LastResetTime;CurrentTime;ElapsedTime(P);ElapsedTime(C);TargetRate;CallRate(P);CallRate(C);IncomingCall(P);IncomingCall(C);OutgoingCall(P);OutgoingCall(C);TotalCallCreated;CurrentCall;SuccessfulCall(P);SuccessfulCall(C);FailedCall(P);FailedCall(C);FailedCannotSendMessage(P);FailedCannotSendMessage(C);FailedMaxUDPRetrans(P);FailedMaxUDPRetrans(C);FailedTcpConnect(P);FailedTcpConnect(C);FailedTcpClosed(P);FailedTcpClosed(C);FailedUnexpectedMessage(P);FailedUnexpectedMessage(C);FailedCallRejected(P);FailedCallRejected(C);FailedCmdNotSent(P);FailedCmdNotSent(C);FailedRegexpDoesntMatch(P);FailedRegexpDoesntMatch(C);FailedRegexpShouldntMatch(P);FailedRegexpShouldntMatch(C);FailedRegexpHdrNotFound(P);FailedRegexpHdrNotFound(C);FailedOutboundCongestion(P);FailedOutboundCongestion(C);FailedTimeoutOnRecv(P);FailedTimeoutOnRecv(C);FailedTimeoutOnSend(P);FailedTimeoutOnSend(C);OutOfCallMsgs(P);OutOfCallMsgs(C);DeadCallMsgs(P);DeadCallMsgs(C);Retransmissions(P);Retransmissions(C);AutoAnswered(P);AutoAnswered(C);Warnings(P);Warnings(C);FatalErrors(P);FatalErrors(C);WatchdogMajor(P);WatchdogMajor(C);WatchdogMinor(P);WatchdogMinor(C);ResponseTime1(P);ResponseTime1(C);ResponseTime1StDev(P);ResponseTime1StDev(C);CallLength(P);CallLength(C);CallLengthStDev(P);CallLengthStDev(C);
2016-10-05	12:38:58.118340	1475660338.118340;2016-10-05	12:39:07.133420	1475660347.133420;2016-10-05	12:39:08.135366	1475660348.135366;00:00:01;00:00:10;100;99.9001;99.9301;0;0;100;1001;1001;1001;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;00:00:00:000000;00:00:00:000000;00:00:00:000000;00:00:00:000000;00:00:00:000000;00:00:00:000000;00:00:00:000000;00:00:00:000000;
2016-10-05	12:38:58.118340	1475660338.118340;2016-10-05	12:39:08.135418	1475660348.135418;2016-10-05	12:39:09.137722	1475660349.137722;00:00:01;00:00:11;100;99.8004;99.9183;0;0;100;1101;1101;1101;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;00:00:00:000000;00:00:00:000000;00:00:00:000000;00:00:00:000000;00:00:00:000000;00:00:00:000000;00:00:00:000000;00:00:00:000000;
2016-10-05	12:38:58.118340	1475660338.118340;2016-10-05	12:39:09.137759	1475660349.137759;2016-10-05	12:39:10.139005	1475660350.139005;00:00:01;00:00:12;100;99.9001;99.9168;0;0;100;1201;1201;1201;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;00:00:00:000000;00:00:00:000000;00:00:00:000000;00:00:00:000000;00:00:00:000000;00:00:00:000000;00:00:00:000000;00:00:00:000000;
2016-10-05	12:38:58.118340	1475660338.118340;2016-10-05	12:39:10.139047	1475660350.139047;2016-10-05	12:39:11.140103	1475660351.140103;00:00:01;00:00:13;100;99.9001;99.9155;0;0;100;1301;1301;1301;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;00:00:00:000000;00:00:00:000000;00:00:00:000000;00:00:00:000000;00:00:00:000000;00:00:00:000000;00:00:00:000000;00:00:00:000000;
2016-10-05	12:38:58.118340	1475660338.118340;2016-10-05	12:39:11.140180	1475660351.140180;2016-10-05	12:39:12.141213	1475660352.141213;00:00:01;00:00:14;100;100.899;99.9857;0;0;101;1402;1402;1402;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;00:00:00:000000;00:00:00:000000;00:00:00:000000;00:00:00:000000;00:00:00:000000;00:00:00:000000;00:00:00:000000;00:00:00:000000;
2016-10-05	12:38:58.118340	1475660338.118340;2016-10-05	12:39:12.141269	1475660352.141269;2016-10-05	12:39:13.142899	1475660353.142899;00:00:01;00:00:15;100;99.9001;99.9734;0;0;100;1502;1502;1502;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;00:00:00:000000;00:00:00:000000;00:00:00:000000;00:00:00:000000;00:00:00:000000;00:00:00:000000;00:00:00:000000;00:00:00:000000;
2016-10-05	12:38:58.118340	1475660338.118340;2016-10-05	12:39:13.142937	1475660353.142937;2016-10-05	12:39:14.144966	1475660354.144966;00:00:01;00:00:16;100;99.8004;99.9626;0;0;100;1602;1602;1602;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;00:00:00:000000;00:00:00:000000;00:00:00:000000;00:00:00:000000;00:00:00:000000;00:00:00:000000;00:00:00:000000;00:00:00:000000;
2016-10-05	12:38:58.118340	1475660338.118340;2016-10-05	12:39:14.145008	1475660354.145008;2016-10-05	12:39:15.146178	1475660355.146178;00:00:01;00:00:17;100;99.9001;99.9589;0;0;100;1702;1702;1702;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;00:00:00:000000;00:00:00:000000;00:00:00:000000;00:00:00:000000;00:00:00:000000;00:00:00:000000;00:00:00:000000;00:00:00:000000;
2016-10-05	12:38:58.118340	1475660338.118340;2016-10-05	12:39:15.146219	1475660355.146219;2016-10-05	12:39:16.147187	1475660356.147187;00:00:01;00:00:18;100;100;99.9556;0;0;100;1802;1802;1802;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;00:00:00:000000;00:00:00:000000;00:00:00:000000;00:00:00:000000;00:00:00:000000;00:00:00:000000;00:00:00:000000;00:00:00:000000;
2016-10-05	12:38:58.118340	1475660338.118340;2016-10-05	12:39:16.147224	1475660356.147224;2016-10-05	12:39:17.149439	1475660357.149439;00:00:01;00:00:19;100;99.8004;99.9422;0;0;100;1902;1902;1902;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;00:00:00:000000;00:00:00:000000;00:00:00:000000;00:00:00:000000;00:00:00:000000;00:00:00:000000;00:00:00:000000;00:00:00:000000;
2016-10-05	12:38:58.118340	1475660338.118340;2016-10-05	12:39:17.149478	1475660357.149478;2016-10-05	12:39:18.151898	1475660358.151898;00:00:01;00:00:20;100;99.8004;99.9351;0;0;100;2002;2002;2002;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;00:00:00:000000;00:00:00:000000;00:00:00:000000;00:00:00:000000;00:00:00:000000;00:00:00:000000;00:00:00:000000;00:00:00:000000;
2016-10-05	12:38:58.118340	1475660338.118340;2016-10-05	12:39:18.151954	1475660358.151954;2016-10-05	12:39:19.153609	1475660359.153609;00:00:01;00:00:21;100;100.899;99.9762;0;0;101;2103;2103;2103;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;00:00:00:000000;00:00:00:000000;00:00:00:000000;00:00:00:000000;00:00:00:000000;00:00:00:000000;00:00:00:000000;00:00:00:000000;
2016-10-05	12:38:58.118340	1475660338.118340;2016-10-05	12:39:19.153659	1475660359.153659;2016-10-05	12:39:20.154407	1475660360.154407;00:00:01;00:00:22;100;100;99.9728;0;0;100;2203;2203;2203;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;00:00:00:000000;00:00:00:000000;00:00:00:000000;00:00:00:000000;00:00:00:000000;00:00:00:000000;00:00:00:000000;00:00:00:000000;
2016-10-05	12:38:58.118340	1475660338.118340;2016-10-05	12:39:20.154444	1475660360.154444;2016-10-05	12:39:21.156524	1475660361.156524;00:00:01;00:00:23;100;99.8004;99.9653;0;0;100;2303;2303;2303;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;00:00:00:000000;00:00:00:000000;00:00:00:000000;00:00:00:000000;00:00:00:000000;00:00:00:000000;00:00:00:000000;00:00:00:000000;
2016-10-05	12:38:58.118340	1475660338.118340;2016-10-05	12:39:21.156570	1475660361.156570;2016-10-05	12:39:22.157238	1475660362.157238;00:00:01;00:00:24;100;100;99.9667;0;0;100;2403;2403;2403;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;00:00:00:000000;00:00:00:000000;00:00:00:000000;00:00:00:000000;00:00:00:000000;00:00:00:000000;00:00:00:000000;00:00:00:000000;
2016-10-05	12:38:58.118340	1475660338.118340;2016-10-05	12:39:22.157280	1475660362.157280;2016-10-05	12:39:23.159630	1475660363.159630;00:00:01;00:00:25;100;99.8004;99.9561;0;0;100;2503;2503;2503;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;00:00:00:000000;00:00:00:000000;00:00:00:000000;00:00:00:000000;00:00:00:000000;00:00:00:000000;00:00:00:000000;00:00:00:000000;
2016-10-05	12:38:58.118340	1475660338.118340;2016-10-05	12:39:23.159682	1475660363.159682;2016-10-05	12:39:24.161005	1475660364.161005;00:00:01;00:00:26;100;99.9001;99.9539;0;0;100;2603;2603;2603;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;00:00:00:000000;00:00:00:000000;00:00:00:000000;00:00:00:000000;00:00:00:000000;00:00:00:000000;00:00:00:000000;00:00:00:000000;
2016-10-05	12:38:58.118340	1475660338.118340;2016-10-05	12:39:24.161060	1475660364.161060;2016-10-05	12:39:25.162990	1475660365.162990;00:00:01;00:00:27;100;100.899;99.9852;0;0;101;2704;2704;2704;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;00:00:00:000000;00:00:00:000000;00:00:00:000000;00:00:00:000000;00:00:00:000000;00:00:00:000000;00:00:00:000000;00:00:00:000000;
2016-10-05	12:38:58.118340	1475660338.118340;2016-10-05	12:39:25.163051	1475660365.163051;2016-10-05	12:39:26.165924	1475660366.165924;00:00:01;00:00:28;100;99.8004;99.975;0;0;100;2804;2804;2804;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;00:00:00:000000;00:00:00:000000;00:00:00:000000;00:00:00:000000;00:00:00:000000;00:00:00:000000;00:00:00:000000;00:00:00:000000;
2016-10-05	12:38:58.118340	1475660338.118340;2016-10-05	12:39:26.165959	1475660366.165959;2016-10-05	12:39:27.166435	1475660367.166435;00:00:01;00:00:29;100;100;99.9725;0;0;100;2904;2904;2904;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;00:00:00:000000;00:00:00:000000;00:00:00:000000;00:00:00:000000;00:00:00:000000;00:00:00:000000;00:00:00:000000;00:00:00:000000;
2016-10-05	12:38:58.118340	1475660338.118340;2016-10-05	12:39:27.166486	1475660367.166486;2016-10-05	12:39:28.168911	1475660368.168911;00:00:01;00:00:30;100;99.8004;99.9667;0;0;100;3004;3004;3004;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;00:00:00:000000;00:00:00:000000;00:00:00:000000;00:00:00:000000;00:00:00:000000;00:00:00:000000;00:00:00:000000;00:00:00:000000;
2016-10-05	12:38:58.118340	1475660338.118340;2016-10-05	12:39:28.168994	1475660368.168994;2016-10-05	12:39:29.169327	1475660369.169327;00:00:01;00:00:31;100;100;99.9678;0;0;100;3104;3104;3104;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;00:00:00:000000;00:00:00:000000;00:00:00:000000;00:00:00:000000;00:00:00:000000;00:00:00:000000;00:00:00:000000;00:00:00:000000;
2016-10-05	12:38:58.118340	1475660338.118340;2016-10-05	12:39:29.169366	1475660369.169366;2016-10-05	12:39:30.171928	1475660370.171928;00:00:01;00:00:32;100;99.8004;99.9594;0;0;100;3204;3204;3204;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;00:00:00:000000;00:00:00:000000;00:00:00:000000;00:00:00:000000;00:00:00:000000;00:00:00:000000;00:00:00:000000;00:00:00:000000;
2016-10-05	12:38:58.118340	1475660338.118340;2016-10-05	12:39:30.171963	1475660370.171963;2016-10-05	12:39:31.172628	1475660371.172628;00:00:01;00:00:33;100;101;99.9879;0;0;101;3305;3305;3305;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;00:00:00:000000;00:00:00:000000;00:00:00:000000;00:00:00:000000;00:00:00:000000;00:00:00:000000;00:00:00:000000;00:00:00:000000;
2016-10-05	12:38:58.118340	1475660338.118340;2016-10-05	12:39:31.172663	1475660371.172663;2016-10-05	12:39:32.174242	1475660372.174242;00:00:01;00:00:34;100;99.9001;99.9853;0;0;100;3405;3405;3405;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;00:00:00:000000;00:00:00:000000;00:00:00:000000;00:00:00:000000;00:00:00:000000;00:00:00:000000;00:00:00:000000;00:00:00:000000;
2016-10-05	12:38:58.118340	1475660338.118340;2016-10-05	12:39:32.174277	1475660372.174277;2016-10-05	12:39:33.176156	1475660373.176156;00:00:01;00:00:35;100;99.9001;99.98;0;0;100;3505;3505;3505;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;00:00:00:000000;00:00:00:000000;00:00:00:000000;00:00:00:000000;00:00:00:000000;00:00:00:000000;00:00:00:000000;00:00:00:000000;
2016-10-05	12:38:58.118340	1475660338.118340;2016-10-05	12:39:33.176191	1475660373.176191;2016-10-05	12:39:33.987221	1475660373.987221;00:00:00;00:00:35;100;99.8767;99.9777;0;0;81;3586;3586;3586;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;00:00:00:000000;00:00:00:000000;00:00:00:000000;00:00:00:000000;00:00:00:000000;00:00:00:000000;00:00:00:000000;00:00:00:000000;
