StartTime;LastResetTime;CurrentTime;ElapsedTime(P);ElapsedTime(C);TargetRate;CallRate(P);CallRate(C);IncomingCall(P);IncomingCall(C);OutgoingCall(P);OutgoingCall(C);TotalCallCreated;CurrentCall;SuccessfulCall(P);SuccessfulCall(C);FailedCall(P);FailedCall(C);FailedCannotSendMessage(P);FailedCannotSendMessage(C);FailedMaxUDPRetrans(P);FailedMaxUDPRetrans(C);FailedTcpConnect(P);FailedTcpConnect(C);FailedTcpClosed(P);FailedTcpClosed(C);FailedUnexpectedMessage(P);FailedUnexpectedMessage(C);FailedCallRejected(P);FailedCallRejected(C);FailedCmdNotSent(P);FailedCmdNotSent(C);FailedRegexpDoesntMatch(P);FailedRegexpDoesntMatch(C);FailedRegexpShouldntMatch(P);FailedRegexpShouldntMatch(C);FailedRegexpHdrNotFound(P);FailedRegexpHdrNotFound(C);FailedOutboundCongestion(P);FailedOutboundCongestion(C);FailedTimeoutOnRecv(P);FailedTimeoutOnRecv(C);FailedTimeoutOnSend(P);FailedTimeoutOnSend(C);OutOfCallMsgs(P);OutOfCallMsgs(C);DeadCallMsgs(P);DeadCallMsgs(C);Retransmissions(P);Retransmissions(C);AutoAnswered(P);AutoAnswered(C);Warnings(P);Warnings(C);FatalErrors(P);FatalErrors(C);WatchdogMajor(P);WatchdogMajor(C);WatchdogMinor(P);WatchdogMinor(C);CallLength(P);CallLength(C);CallLengthStDev(P);CallLengthStDev(C);
2016-10-05	12:38:57.117405	1475660337.117405;2016-10-05	12:39:06.135375	1475660346.135375;2016-10-05	12:39:07.137242	1475660347.137242;00:00:01;00:00:10;10;49.9501;44.9147;50;450;0;0;450;450;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;00:00:00:000000;00:00:00:000000;00:00:00:000000;00:00:00:000000;
2016-10-05	12:38:57.117405	1475660337.117405;2016-10-05	12:39:07.137275	1475660347.137275;2016-10-05	12:39:08.139621	1475660348.139621;00:00:01;00:00:11;10;49.9002;45.3638;50;500;0;0;500;500;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;00:00:00:000000;00:00:00:000000;00:00:00:000000;00:00:00:000000;
2016-10-05	12:38:57.117405	1475660337.117405;2016-10-05	12:39:08.139709	1475660348.139709;2016-10-05	12:39:09.141714	1475660349.141714;00:00:01;00:00:12;10;49.9002;45.7418;50;550;0;0;550;550;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;00:00:00:000000;00:00:00:000000;00:00:00:000000;00:00:00:000000;
2016-10-05	12:38:57.117405	1475660337.117405;2016-10-05	12:39:09.141748	1475660349.141748;2016-10-05	12:39:10.143021	1475660350.143021;00:00:01;00:00:13;10;50.9491;46.142;51;601;0;0;601;601;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;00:00:00:000000;00:00:00:000000;00:00:00:000000;00:00:00:000000;
2016-10-05	12:38:57.117405	1475660337.117405;2016-10-05	12:39:10.143055	1475660350.143055;2016-10-05	12:39:11.145557	1475660351.145557;00:00:01;00:00:14;10;49.9002;46.4072;50;651;0;0;651;651;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;00:00:00:000000;00:00:00:000000;00:00:00:000000;00:00:00:000000;
2016-10-05	12:38:57.117405	1475660337.117405;2016-10-05	12:39:11.145609	1475660351.145609;2016-10-05	12:39:12.146141	1475660352.146141;00:00:01;00:00:15;10;48;46.5132;48;699;0;0;699;699;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;00:00:00:000000;00:00:00:000000;00:00:00:000000;00:00:00:000000;
2016-10-05	12:38:57.117405	1475660337.117405;2016-10-05	12:39:12.146191	1475660352.146191;2016-10-05	12:39:13.147283	1475660353.147283;00:00:01;00:00:16;10;51.9481;46.8526;52;751;0;0;751;751;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;00:00:00:000000;00:00:00:000000;00:00:00:000000;00:00:00:000000;
2016-10-05	12:38:57.117405	1475660337.117405;2016-10-05	12:39:13.147331	1475660353.147331;2016-10-05	12:39:14.149441	1475660354.149441;00:00:01;00:00:17;10;49.9002;47.0291;50;801;0;0;801;801;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;00:00:00:000000;00:00:00:000000;00:00:00:000000;00:00:00:000000;
2016-10-05	12:38:57.117405	1475660337.117405;2016-10-05	12:39:14.149474	1475660354.149474;2016-10-05	12:39:15.150604	1475660355.150604;00:00:01;00:00:18;10;49.9501;47.1913;50;851;0;0;851;851;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;00:00:00:000000;00:00:00:000000;00:00:00:000000;00:00:00:000000;
2016-10-05	12:38:57.117405	1475660337.117405;2016-10-05	12:39:15.150669	1475660355.150669;2016-10-05	12:39:16.151819	1475660356.151819;00:00:01;00:00:19;10;49.9501;47.3363;50;901;0;0;901;901;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;00:00:00:000000;00:00:00:000000;00:00:00:000000;00:00:00:000000;
2016-10-05	12:38:57.117405	1475660337.117405;2016-10-05	12:39:16.151864	1475660356.151864;2016-10-05	12:39:17.153818	1475660357.153818;00:00:01;00:00:20;10;49.9501;47.4646;50;951;0;0;951;951;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;00:00:00:000000;00:00:00:000000;00:00:00:000000;00:00:00:000000;
2016-10-05	12:38:57.117405	1475660337.117405;2016-10-05	12:39:17.153858	1475660357.153858;2016-10-05	12:39:18.155188	1475660358.155188;00:00:01;00:00:21;10;49.9501;47.5828;50;1001;0;0;1001;1001;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;00:00:00:000000;00:00:00:000000;00:00:00:000000;00:00:00:000000;
2016-10-05	12:38:57.117405	1475660337.117405;2016-10-05	12:39:18.155236	1475660358.155236;2016-10-05	12:39:19.156541	1475660359.156541;00:00:01;00:00:22;10;49.9501;47.6882;50;1051;0;0;1051;1051;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;00:00:00:000000;00:00:00:000000;00:00:00:000000;00:00:00:000000;
2016-10-05	12:38:57.117405	1475660337.117405;2016-10-05	12:39:19.156598	1475660359.156598;2016-10-05	12:39:20.157222	1475660360.157222;00:00:01;00:00:23;10;50;47.7885;50;1101;0;0;1101;1101;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;00:00:00:000000;00:00:00:000000;00:00:00:000000;00:00:00:000000;
2016-10-05	12:38:57.117405	1475660337.117405;2016-10-05	12:39:20.157256	1475660360.157256;2016-10-05	12:39:21.158398	1475660361.158398;00:00:01;00:00:24;10;49.9501;47.8785;50;1151;0;0;1151;1151;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;00:00:00:000000;00:00:00:000000;00:00:00:000000;00:00:00:000000;
2016-10-05	12:38:57.117405	1475660337.117405;2016-10-05	12:39:21.158433	1475660361.158433;2016-10-05	12:39:22.159126	1475660362.159126;00:00:01;00:00:25;10;50;47.9613;50;1201;0;0;1201;1201;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;00:00:00:000000;00:00:00:000000;00:00:00:000000;00:00:00:000000;
2016-10-05	12:38:57.117405	1475660337.117405;2016-10-05	12:39:22.159160	1475660362.159160;2016-10-05	12:39:23.161077	1475660363.161077;00:00:01;00:00:26;10;49.9501;48.0359;50;1251;0;0;1251;1251;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;00:00:00:000000;00:00:00:000000;00:00:00:000000;00:00:00:000000;
2016-10-05	12:38:57.117405	1475660337.117405;2016-10-05	12:39:23.161113	1475660363.161113;2016-10-05	12:39:24.162230	1475660364.162230;00:00:01;00:00:27;10;49.9501;48.1068;50;1301;0;0;1301;1301;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;00:00:00:000000;00:00:00:000000;00:00:00:000000;00:00:00:000000;
2016-10-05	12:38:57.117405	1475660337.117405;2016-10-05	12:39:24.162277	1475660364.162277;2016-10-05	12:39:25.163228	1475660365.163228;00:00:01;00:00:28;10;51;48.2082;51;1352;0;0;1352;1352;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;00:00:00:000000;00:00:00:000000;00:00:00:000000;00:00:00:000000;
2016-10-05	12:38:57.117405	1475660337.117405;2016-10-05	12:39:25.163265	1475660365.163265;2016-10-05	12:39:26.164958	1475660366.164958;00:00:01;00:00:29;10;49.9501;48.2666;50;1402;0;0;1402;1402;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;00:00:00:000000;00:00:00:000000;00:00:00:000000;00:00:00:000000;
2016-10-05	12:38:57.117405	1475660337.117405;2016-10-05	12:39:26.165009	1475660366.165009;2016-10-05	12:39:27.166628	1475660367.166628;00:00:01;00:00:30;10;49.9501;48.3211;50;1452;0;0;1452;1452;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;00:00:00:000000;00:00:00:000000;00:00:00:000000;00:00:00:000000;
2016-10-05	12:38:57.117405	1475660337.117405;2016-10-05	12:39:27.166661	1475660367.166661;2016-10-05	12:39:28.166913	1475660368.166913;00:00:01;00:00:31;10;50;48.3751;50;1502;0;0;1502;1502;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;00:00:00:000000;00:00:00:000000;00:00:00:000000;00:00:00:000000;
2016-10-05	12:38:57.117405	1475660337.117405;2016-10-05	12:39:28.166968	1475660368.166968;2016-10-05	12:39:29.168588	1475660369.168588;00:00:01;00:00:32;10;49.9501;48.4228;50;1552;0;0;1552;1552;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;00:00:00:000000;00:00:00:000000;00:00:00:000000;00:00:00:000000;
2016-10-05	12:38:57.117405	1475660337.117405;2016-10-05	12:39:29.168652	1475660369.168652;2016-10-05	12:39:30.168921	1475660370.168921;00:00:01;00:00:33;10;50;48.4705;50;1602;0;0;1602;1602;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;00:00:00:000000;00:00:00:000000;00:00:00:000000;00:00:00:000000;
2016-10-05	12:38:57.117405	1475660337.117405;2016-10-05	12:39:30.168957	1475660370.168957;2016-10-05	12:39:31.171209	1475660371.171209;00:00:01;00:00:34;10;49.9002;48.5126;50;1652;0;0;1652;1652;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;00:00:00:000000;00:00:00:000000;00:00:00:000000;00:00:00:000000;
2016-10-05	12:38:57.117405	1475660337.117405;2016-10-05	12:39:31.171269	1475660371.171269;2016-10-05	12:39:32.173814	1475660372.173814;00:00:01;00:00:35;10;49.9002;48.5509;50;1702;0;0;1702;1702;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;00:00:00:000000;00:00:00:000000;00:00:00:000000;00:00:00:000000;
2016-10-05	12:38:57.117405	1475660337.117405;2016-10-05	12:39:32.173848	1475660372.173848;2016-10-05	12:39:33.174752	1475660373.174752;00:00:01;00:00:36;10;50;48.5897;50;1752;0;0;1752;1752;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;00:00:00:000000;00:00:00:000000;00:00:00:000000;00:00:00:000000;
2016-10-05	12:38:57.117405	1475660337.117405;2016-10-05	12:39:33.174787	1475660373.174787;2016-10-05	12:39:33.987286	1475660373.987286;00:00:00;00:00:36;10;50.4926;48.6316;41;1793;0;0;1793;1793;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;00:00:00:000000;00:00:00:000000;00:00:00:000000;00:00:00:000000;
